API_UWI_12,WellId,WellFormationId,WellApi,OBS_Number,FormationCode,FormationName,MD_Top,TVD_Top,DataSource,AgeEquivalence,WellFormationSource,Country,State,RSRegion,RSBasin,RSPlay
42-389-30016-00,840420002866230,15469193,42-389-30016,,,AVALON MIDDLE,8316,8316,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30016-00,840420002866230,15469194,42-389-30016,,,AVALON UPPER,8094,8094,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-30016-00,840420002866230,15669270,42-389-30016,,,BRUSHY CANYON BS,7594,7594,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-10863-00,840420000648229,15688397,42-371-10863,,,ATOKA,16047,16047,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-10863-00,840420000648229,15688398,42-371-10863,,,BARNETT,16717,16717,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-10863-00,840420000648229,15688399,42-371-10863,,,MISS.LIME,16957,16957,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-10863-00,840420000648229,15688400,42-371-10863,,,WOLFCAMP,10224,10224,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1474652,42-371-39266,,,GLORIETA,2900,2900,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1478573,42-371-39266,,,SULLIVAN,4788,4788,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1524061,42-371-39266,,,TOBORG,320,320,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1579506,42-371-39266,,,SEVEN RIVERS,1500,1500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1586893,42-371-39266,,,DELAWARE,5127,5127,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1596807,42-371-39266,,,GRAYBURG,1900,1900,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1647893,42-371-39266,,,STRAWN,7815,7815,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1667737,42-371-39266,,,RUSTLER,1076,1076,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1716656,42-371-39266,,,CLEARFORK,4020,4020,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1868520,42-371-39266,,,MONTOYA,5302,5302,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1885321,42-371-39266,,,CABBALLOS,7310,7310,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1939527,42-371-39266,,,QUEEN,3425,3425,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1949342,42-371-39266,,,TUBB,3200,3200,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,1973398,42-371-39266,,,YATES,1355,1355,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,2002294,42-371-39266,,,WOLFCAMP,10410,10332,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,2142642,42-371-39266,,,O BRIEN,2500,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,2189531,42-371-39266,,,WADDELL,6000,6000,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,2208603,42-371-39266,,,PERMIAN GENERAL,3900,3900,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,2208778,42-371-39266,,,CANYON,5160,5160,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,2266112,42-371-39266,,,WICHITA ALBANY,4800,4800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,2305091,42-371-39266,,,BONE SPRINGS,8718,8718,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,2441187,42-371-39266,,,SOMA,800,800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39266-00,840420000631997,6691055,42-371-39266,,,SAN ANDRES - USABLE QUALITY WATER ZONE- LOW VOLUME,3700,3700,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,1433820,42-389-33780,,,BONE SPRING LIME,8150,8150,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,2219890,42-389-33780,,,3RD BONE SPRINGS,10200,10200,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,2277511,42-389-33780,,,WOLFCAMP SHALE,10385,10385,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,12743032,42-389-33780,,,1ST BONE SPRING,9075,9075,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,12743033,42-389-33780,,,2ND BONE SPRING,9337,9336,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,12743034,42-389-33780,,,2ND BONE SPRING SAND,9546,9545,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,12743035,42-389-33780,,,3RD BONE SPRING,9772,9771,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,12743036,42-389-33780,,,3RD BONE SPRING SAND,10231,10230,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,12743038,42-389-33780,,,WOLFCAMP C,11235,11234,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,12743041,42-389-33780,,,WOLFCAMP A LOWER,10564,10563,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,12743043,42-389-33780,,,WOLFCAMP B LOWER,10901,10900,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,15069605,42-389-33780,,,WOLFCAMP A,10401,10400,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,15069607,42-389-33780,,,WOLFCAMP B,10785,10784,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,15472044,42-389-33780,,,AVALON LOWER,8725,8724,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,15472045,42-389-33780,,,AVALON MIDDLE,8349,8348,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,15472046,42-389-33780,,,AVALON UPPER,8185,8184,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-33780-00,840420000645398,15671389,42-389-33780,,,BRUSHY CANYON BS,7683,7682,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-34855-00,840420003195975,7575547,42-371-34855,,,ANHYDRITE,1608,1608,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-34855-00,840420003195975,7575548,42-371-34855,,,LIME-ANHYDRITE,5500,5500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-34855-00,840420003195975,7575549,42-371-34855,,,RED BED,274,274,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-34855-00,840420003195975,7575550,42-371-34855,,,SALT-ANHYDRITE,3417,3417,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39341-00,840420000641408,1556503,42-371-39341,,,DELAWARE,5172,5172,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39341-00,840420000641408,1838029,42-371-39341,,,WOLFCAMP,10519,10381,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39341-00,840420000641408,2394139,42-371-39341,,,BONE SPRINGS,8119,8087,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34282-00,840420000653229,1440196,42-389-34282,,,CASTILLE,2800,2800,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34282-00,840420000653229,1523298,42-389-34282,,,FORD-DELAWARE,2500,2500,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34282-00,840420000653229,1668250,42-389-34282,,,BONE SPRINGS,7200,7200,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34282-00,840420000653229,1715446,42-389-34282,,,WOLFCAMP,10272,10272,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34282-00,840420000653229,1729394,42-389-34282,,,CHERRY CANYON,6083,6083,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34282-00,840420000653229,1770879,42-389-34282,,,DELAWARE CONSOLIDATED GAS,5700,5700,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34282-00,840420000653229,1772541,42-389-34282,,,DELAWARE,5700,5700,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34282-00,840420000653229,1864084,42-389-34282,,,PERMIAN,8185,8185,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-34282-00,840420000653229,2080079,42-389-34282,,,BELL CANYON,5200,5200,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32105-00,840420003198471,2625628,42-389-32105,,,DELAWARE,5110,5110,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32105-00,840420003198471,2671179,42-389-32105,,,WOLFCAMP,10100,10100,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32105-00,840420003198471,2694555,42-389-32105,,,BONE SPRING,8120,8120,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32105-00,840420003198471,2923355,42-389-32105,,,TOP OF RUSTLER,858,858,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32105-00,840420003198471,12829076,42-389-32105,,,WOLFCAMP B LOWER,10650,10650,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32105-00,840420003198471,12829077,42-389-32105,,,WOLFCAMP B UPPER,10487,10487,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32105-00,840420003198471,12829078,42-389-32105,,,WOLFCAMP C,10861,10861,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-32105-00,840420003198471,12829079,42-389-32105,,,WOLFCAMP D,11464,11464,ENV GEO,,ENV GEO,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39336-00,840420000618777,1468833,42-371-39336,,,DELAWARE,5289,5289,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39336-00,840420000618777,1956880,42-371-39336,,,BONE SPRINGS,8243,8243,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39336-00,840420000618777,2333511,42-371-39336,,,RUSTLER,1317,1317,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39336-00,840420000618777,2372228,42-371-39336,,,WOLFCAMP,10333,10280,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39544-00,840420004421854,6645254,42-371-39544,,,BONE SPRINGS,8005,8005,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39544-00,840420004421854,6656180,42-371-39544,,,RUSTLER,1200,1200,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39544-00,840420004421854,6666504,42-371-39544,,,WOLFCAMP,10490,10490,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39544-00,840420004421854,6677266,42-371-39544,,,DELAWARE,5140,5140,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35960-00,840420004422336,6622867,42-389-35960,,,CHERRY CANYON,6066,6066,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35960-00,840420004422336,6644446,42-389-35960,,,BONE SPRINGS,8208,8208,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35960-00,840420004422336,6642738,42-389-35960,,,BELL CANYON,5217,5217,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35960-00,840420004422336,6664981,42-389-35960,,,WOLFCAMP,10530,10530,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-35960-00,840420004422336,6675906,42-389-35960,,,DELAWARE,5217,5217,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36075-00,840420004644027,3710871,42-389-36075,,,BONE SPRINGS,8068,8068,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36075-00,840420004644027,3710874,42-389-36075,,,DELAWARE,5206,5206,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36075-00,840420004644027,3710878,42-389-36075,,,DELAWARE CONSOLIDATED GAS,5242,5242,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36075-00,840420004644027,3710933,42-389-36075,,,BELL CANYON,5206,5206,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36075-00,840420004644027,3710944,42-389-36075,,,CHERRY CANYON,6052,6052,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36075-00,840420004644027,3710945,42-389-36075,,,CASTILLE,1777,1777,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36075-00,840420004644027,3710946,42-389-36075,,,FORD-DELAWARE,5317,5317,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36075-00,840420004644027,3710947,42-389-36075,,,PERMIAN,1777,1777,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36075-00,840420004644027,3710948,42-389-36075,,,WOLFCAMP,10399,10307,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36270-00,840420004657714,4255944,42-389-36270,,,CASTILLE,3604,3570,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36270-00,840420004657714,4255946,42-389-36270,,,FIRST BONE SPRING,9092,9002,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36270-00,840420004657714,4255947,42-389-36270,,,RUSTLER,849,849,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36270-00,840420004657714,4255948,42-389-36270,,,THIRD BONE SPRING,10240,10145,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36270-00,840420004657714,4256068,42-389-36270,,,BRUSHY CANYON,7277,7188,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36270-00,840420004657714,4256098,42-389-36270,,,CHERRY CANYON,6231,6142,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36270-00,840420004657714,4256106,42-389-36270,,,LAMAR,5291,5210,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36270-00,840420004657714,4256212,42-389-36270,,,BELL CANYON,5395,5224,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36270-00,840420004657714,4256213,42-389-36270,,,SECOND BONE SPRING,9465,9375,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36270-00,840420004657714,4256214,42-389-36270,,,SALADO,1384,1384,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36270-00,840420004657714,5069455,42-389-36270,,,WOLFCAMP,10479,10346,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36270-00,840420004657714,5069458,42-389-36270,,,BONE SPRINGS,8308,8218,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39607-00,840420004661895,5069759,42-371-39607,,,CHERRY CANYON,5945,5945,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39607-00,840420004661895,5069763,42-371-39607,,,DELAWARE,5180,5180,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36411-00,840420004673815,5069489,42-389-36411,,,THIRD BONE SPRINGS,10059,9915,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36411-00,840420004673815,5069491,42-389-36411,,,WOLFCAMP,10503,10244,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36411-00,840420004673815,5069496,42-389-36411,,,CHERRY CANYON,6190,6073,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36411-00,840420004673815,5069500,42-389-36411,,,FIRST BONE SPRINGS,9123,8990,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36411-00,840420004673815,5069502,42-389-36411,,,LAMAR,5256,5164,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36411-00,840420004673815,5069506,42-389-36411,,,RUSTLER,901,901,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36411-00,840420004673815,5069511,42-389-36411,,,SALADO,1395,1395,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36411-00,840420004673815,5069514,42-389-36411,,,SECOND BONE SPRINGS,9308,9175,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36411-00,840420004673815,5069516,42-389-36411,,,BELL CANYON,5291,5197,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36411-00,840420004673815,5069524,42-389-36411,,,BONE SPRINGS,8293,8160,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36411-00,840420004673815,5069526,42-389-36411,,,BRUSHY CANYON,7327,7195,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36411-00,840420004673815,5069529,42-389-36411,,,CASTILLE,3548,3498,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36463-00,840420004675413,5069544,42-389-36463,,,BELL CANYON,5219,5197,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36463-00,840420004675413,5069546,42-389-36463,,,BONE SPRINGS,,8293,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36463-00,840420004675413,5069550,42-389-36463,,,BRUSHY CANYON,7185,7164,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36463-00,840420004675413,5069555,42-389-36463,,,CASTILLE,3600,3593,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36463-00,840420004675413,5069560,42-389-36463,,,CHERRY CANYON,6097,6076,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36463-00,840420004675413,5069562,42-389-36463,,,FIRST BONE SPRING,9018,8995,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36463-00,840420004675413,5069566,42-389-36463,,,LAMAR,5180,5159,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36463-00,840420004675413,5069569,42-389-36463,,,RUSTLER,832,832,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36463-00,840420004675413,5069572,42-389-36463,,,SALADO,1349,1349,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36463-00,840420004675413,5069577,42-389-36463,,,SECOND BONE SPRING,9250,9227,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36463-00,840420004675413,5069578,42-389-36463,,,THIRD BONE SPRING,9975,9950,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36463-00,840420004675413,5069582,42-389-36463,,,WOLFCAMP A,10474,10335,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36536-00,840420004680161,4254993,42-389-36536,,,BELL CANYON,5157,5157,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36536-00,840420004680161,4254994,42-389-36536,,,CHERRY CANYON,6014,6014,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36536-00,840420004680161,4254995,42-389-36536,,,CASTILLE,3561,3561,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36536-00,840420004680161,4254996,42-389-36536,,,DEWEY LAKE,703,703,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36536-00,840420004680161,4254997,42-389-36536,,,LAMAR,5115,5115,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36536-00,840420004680161,4254998,42-389-36536,,,RUSTLER,871,871,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36536-00,840420004680161,4254999,42-389-36536,,,SALADO,1353,1353,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36575-00,840420004680737,4396335,42-389-36575,,,BELL CANYON,5230,5223,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36575-00,840420004680737,4396336,42-389-36575,,,BONE SPRINGS,8213,8166,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36575-00,840420004680737,4396337,42-389-36575,,,BRUSHY CANYON,7218,7211,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36575-00,840420004680737,4396338,42-389-36575,,,CHERRY CANYON,6098,6091,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36575-00,840420004680737,4396339,42-389-36575,,,CASTILLE,3547,3541,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36575-00,840420004680737,4396340,42-389-36575,,,FIRST BONE SPRING,9007,8999,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36575-00,840420004680737,4396341,42-389-36575,,,LAMAR,5208,5201,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36575-00,840420004680737,4396342,42-389-36575,,,RUSTLER,893,893,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36575-00,840420004680737,4396343,42-389-36575,,,SECOND BONE SPRING,9191,9182,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36575-00,840420004680737,4396344,42-389-36575,,,SALADO,1429,1429,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36575-00,840420004680737,4396345,42-389-36575,,,THIRD BONE SPRING,9936,9925,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36575-00,840420004680737,4396346,42-389-36575,,,WOLFCAMP,10346,10258,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36806-00,840420004733931,4383353,42-389-36806,,,BONE SPRINGS,9635,9615,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36806-00,840420004733931,4383354,42-389-36806,,,WOLFCAMP,10784,10503,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36867-00,840420004736805,4288860,42-389-36867,,,BELL CANYON,5180,5180,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36867-00,840420004736805,4288861,42-389-36867,,,BONE SPRINGS,8077,8077,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36867-00,840420004736805,4288862,42-389-36867,,,CHERRY CANYON,6042,6042,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36867-00,840420004736805,4288863,42-389-36867,,,CASTILLE,832,832,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36867-00,840420004736805,4288864,42-389-36867,,,DELAWARE,5180,5180,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36867-00,840420004736805,4288865,42-389-36867,,,DELAWARE CONSOLIDATED GAS,5216,5216,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36867-00,840420004736805,4288866,42-389-36867,,,FORD-DELAWARE,5262,5262,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-36867-00,840420004736805,4288867,42-389-36867,,,PERMIAN,832,832,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-37103-00,840420004895123,4991526,42-389-37103,,,DELAWARE,5277,5277,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-37103-00,840420004895123,4992111,42-389-37103,,,BELL CANYON,5277,5277,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-37103-00,840420004895123,4992112,42-389-37103,,,BONE SPRINGS,8295,8295,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-37103-00,840420004895123,4992118,42-389-37103,,,CHERRY CANYON,6093,6093,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-389-37103-00,840420004895123,4992119,42-389-37103,,,WOLFCAMP,10550,10550,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39747-00,840420005269890,6715280,42-371-39747,,,CANYON,7281,7281,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39747-00,840420005269890,6722209,42-371-39747,,,RUSTLER,1079,1079,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
42-371-39747-00,840420005269890,6722356,42-371-39747,,,DELAWARE,5274,5274,REPORTED,,REPORTED,US,TX,PERMIAN,DELAWARE,DELAWARE
