ev_id,longitude,latitude,depth,S-P,Author
texnet2024bogu,-104.19273,31.66929,7.141958330370946,False,S-P Depth Reloc
texnet2024bqoa,-104.32984,31.71841,9.185468376043147,False,S-P Depth Reloc
texnet2024bqfx,-104.0182,31.55463,9.596474280719534,False,S-P Depth Reloc
texnet2024bqfj,-104.2995,31.68732,8.699961829864073,False,S-P Depth Reloc
texnet2024bqbi,-104.12013,31.73947,7.863221783517615,False,S-P Depth Reloc
texnet2024bpyp,-104.30149,31.6876,8.929961832282398,False,S-P Depth Reloc
texnet2024bpyo,-104.29981,31.68734,8.87296183009752,False,S-P Depth Reloc
texnet2024bpwx,-104.302,31.68777,8.786961833498147,False,S-P Depth Reloc
texnet2024bpvx,-104.2977,31.68659,8.85396182478458,False,S-P Depth Reloc
texnet2024bpus,-104.30047,31.68764,8.699961832156156,False,S-P Depth Reloc
texnet2024bpsb,-104.29755,31.6869,8.66568344084718,False,S-P Depth Reloc
texnet2024bpnw,-104.35382,31.72288,6.926473345438664,False,S-P Depth Reloc
texnet2024bpmh,-104.50213,31.61818,10.164412269841328,False,S-P Depth Reloc
texnet2024bpkm,-104.17354,31.74581,6.622794344226838,False,S-P Depth Reloc
texnet2024bpiz,-104.27033,31.61425,9.09608338003778,False,S-P Depth Reloc
texnet2024bozh,-104.02084,31.55793,9.714474349407592,False,S-P Depth Reloc
texnet2024boti,-104.01861,31.55545,9.60847429877568,False,S-P Depth Reloc
texnet2024boqh,-104.19259,31.67018,6.880958312776533,False,S-P Depth Reloc
texnet2024bopj,-104.018,31.55475,9.626474284406996,False,S-P Depth Reloc
texnet2024boku,-104.18498,31.66898,7.197740289846099,False,S-P Depth Reloc
texnet2024boja,-104.19167,31.66981,6.902958306984216,False,S-P Depth Reloc
texnet2024bohx,-104.19197,31.66951,7.011958316302273,False,S-P Depth Reloc
texnet2024bogy,-104.19189,31.66927,7.045958319469052,False,S-P Depth Reloc
texnet2024bogw,-104.47224,31.67574,6.8964824120603,True,S-P Depth Reloc
texnet2024bkpx,-104.01862,31.55599,9.905474311711572,False,S-P Depth Reloc
texnet2024bkoz,-104.0196,31.55708,9.892474333965373,False,S-P Depth Reloc
texnet2024bkhj,-104.11657,31.61896,10.53683836018852,False,S-P Depth Reloc
texnet2024bjza,-104.35192,31.72602,6.285473293685782,False,S-P Depth Reloc
texnet2024bgjy,-104.24459,31.60914,7.753325125235278,False,S-P Depth Reloc
texnet2024bggn,-104.47258,31.65313,7.884205118217752,False,S-P Depth Reloc
texnet2024bgej,-104.34706,31.64728,8.493089801175323,False,S-P Depth Reloc
texnet2024bgbq,-104.26441,31.64895,7.96180904522613,True,S-P Depth Reloc
texnet2024bfun,-104.36999,31.66385,8.333302510472056,False,S-P Depth Reloc
texnet2024bfso,-103.90222,31.49479,8.751628080646514,False,S-P Depth Reloc
texnet2024bfhu,-104.51515,31.61771,10.120054574961088,False,S-P Depth Reloc
texnet2024bfhn,-104.28223,31.72211,7.042757881737047,False,S-P Depth Reloc
texnet2024bfgn,-104.40307,31.67489,8.360850251407507,False,S-P Depth Reloc
texnet2024bfdk,-104.36116,31.72334,6.992473033895055,False,S-P Depth Reloc
texnet2024bezw,-104.34795,31.67421,2.9563025482715144,False,S-P Depth Reloc
texnet2024best,-104.18093,31.57172,8.721656395620954,False,S-P Depth Reloc
texnet2024bemd,-104.5434,31.59225,9.614787394230106,False,S-P Depth Reloc
texnet2024belg,-104.18057,31.57167,8.597656436213848,False,S-P Depth Reloc
texnet2024bekt,-103.95619,31.5789,10.398950548577767,False,S-P Depth Reloc
texnet2024bekm,-104.18769,31.67051,6.525958241294053,False,S-P Depth Reloc
texnet2024beij,-104.51563,31.61747,10.183054669436993,False,S-P Depth Reloc
texnet2024beha,-104.33937,31.67423,4.300367752968442,False,S-P Depth Reloc
texnet2024beff,-104.64439,31.7476,7.467450743537573,False,S-P Depth Reloc
texnet2024befc,-104.51526,31.61704,10.285054714840264,False,S-P Depth Reloc
texnet2024beaa,-104.28597,31.71659,9.094195253867964,False,S-P Depth Reloc
texnet2024bdzx,-104.11889,31.59446,11.03422923888097,False,S-P Depth Reloc
texnet2024bdzf,-104.11809,31.59412,10.974229184173032,False,S-P Depth Reloc
texnet2024bgll,-104.12013,31.739,7.866221955849122,False,S-P Depth Reloc
texnet2024bgwc,-104.18613,31.67047,6.526958221098619,False,S-P Depth Reloc
texnet2024bgwg,-104.18434,31.66951,7.031740121401923,False,S-P Depth Reloc
texnet2024biwb,-104.24289,31.60946,7.544325373515809,False,S-P Depth Reloc
texnet2024bjun,-104.11766,31.61864,10.78883836514449,False,S-P Depth Reloc
texnet2024bjtv,-104.3968,31.63483,7.775067747562069,False,S-P Depth Reloc
texnet2024bjsd,-104.47004,31.67412,7.109547738693467,True,S-P Depth Reloc
texnet2024bjsb,-104.472,31.67488,7.216080402010049,True,S-P Depth Reloc
texnet2024bjqf,-104.46338,31.65354,8.387939698492463,True,S-P Depth Reloc
texnet2024bjpk,-104.11726,31.61805,10.866838377716,False,S-P Depth Reloc
texnet2024bjos,-104.11703,31.61772,10.89883838475643,False,S-P Depth Reloc
texnet2024bjlr,-104.10822,31.61525,11.25583844755508,False,S-P Depth Reloc
texnet2024bjiw,-104.41943,31.64441,5.618090452261306,True,S-P Depth Reloc
texnet2024bjck,-103.96069,31.60273,12.223115577889448,True,S-P Depth Reloc
texnet2024biup,-104.36444,31.62211,8.676201515044701,False,S-P Depth Reloc
texnet2024bgzb,-104.18509,31.66886,7.171740326856752,False,S-P Depth Reloc
texnet2024bium,-104.36465,31.62229,8.689201568161288,False,S-P Depth Reloc
texnet2024biri,-104.01735,31.5546,9.648474283415473,False,S-P Depth Reloc
texnet2024bipv,-104.17625,31.64425,8.586013428127254,False,S-P Depth Reloc
texnet2024bicb,-104.01685,31.55452,9.781474283503115,False,S-P Depth Reloc
texnet2024bhva,-104.01767,31.55464,9.637474283090292,False,S-P Depth Reloc
texnet2024bhsq,-104.52053,31.62255,8.878159833379556,False,S-P Depth Reloc
texnet2024bhol,-104.18485,31.67298,5.972958159617931,False,S-P Depth Reloc
texnet2024bhbp,-104.19064,31.6701,6.817958288061585,False,S-P Depth Reloc
texnet2024bhaq,-104.11993,31.73633,10.776523700833607,False,S-P Depth Reloc
texnet2024bgzi,-104.18622,31.66919,7.1637402713529035,False,S-P Depth Reloc
texnet2023pixg,-104.29552,31.64054,4.425593927537716,False,S-P Depth Reloc
texnet2023pioz,-104.13368,31.69552,7.698957076015542,False,S-P Depth Reloc
texnet2023pika,-104.4182,31.65512,7.216080402010049,True,S-P Depth Reloc
texnet2022wmnd,-104.00784,31.61649,13.229890452566638,False,S-P Depth Reloc
texnet2022wmnb,-103.99203,31.63209,9.628705526046197,False,S-P Depth Reloc
texnet2022wmmy,-103.96284,31.6162,8.814070351758794,True,S-P Depth Reloc
texnet2022wmmz,-103.99242,31.63685,8.62420701004948,False,S-P Depth Reloc
texnet2022wmmx,-103.99362,31.63294,9.879396984924623,True,S-P Depth Reloc
texnet2022wmmw,-103.99655,31.63445,9.133668341708542,True,S-P Depth Reloc
texnet2022wmmt,-103.97909,31.63055,9.453266331658291,True,S-P Depth Reloc
texnet2022wmmr,-103.97687,31.62763,10.944723618090451,True,S-P Depth Reloc
texnet2022wmmq,-103.98295,31.63191,12.436180904522612,True,S-P Depth Reloc
texnet2022wmmo,-103.96363,31.60905,9.453266331658291,True,S-P Depth Reloc
texnet2022wmmm,-104.0047,31.62011,7.748743718592965,True,S-P Depth Reloc
texnet2022wmml,-103.9777,31.62716,10.305527638190956,True,S-P Depth Reloc
texnet2022wmmk,-103.96893,31.61673,8.920603015075377,True,S-P Depth Reloc
texnet2022wmmj,-103.99427,31.63728,7.535678391959798,True,S-P Depth Reloc
texnet2022wmmh,-103.99129,31.63618,8.432474366785437,False,S-P Depth Reloc
texnet2022wmmd,-103.99879,31.63675,9.148343717670846,False,S-P Depth Reloc
texnet2022wmgn,-104.00245,31.62949,9.77286432160804,True,S-P Depth Reloc
texnet2022wltn,-103.99174,31.61524,8.773118547146305,False,S-P Depth Reloc
texnet2022wlfv,-104.31937,31.65569,7.10975908233418,False,S-P Depth Reloc
texnet2022wkbq,-104.50029,31.674,8.920603015075377,True,S-P Depth Reloc
texnet2022wjvc,-104.10397,31.55717,7.923414772902467,False,S-P Depth Reloc
texnet2022wjru,-104.5013,31.67405,8.494472361809045,True,S-P Depth Reloc
texnet2022wjpy,-104.26307,31.60897,7.838083372288079,False,S-P Depth Reloc
texnet2022wjpv,-104.50064,31.6741,9.02713567839196,True,S-P Depth Reloc
texnet2022wmnf,-103.98742,31.63604,8.302014069663864,False,S-P Depth Reloc
texnet2022wmne,-103.99053,31.63111,9.34673366834171,True,S-P Depth Reloc
texnet2022wjis,-104.26147,31.60913,7.9830310730939305,False,S-P Depth Reloc
texnet2022wmng,-103.98261,31.63153,9.453266331658291,True,S-P Depth Reloc
texnet2022wmtb,-103.98137,31.62977,9.985929648241209,True,S-P Depth Reloc
texnet2022wmsk,-103.99069,31.60578,12.32964824120603,True,S-P Depth Reloc
texnet2022wmsd,-104.00725,31.62356,7.642211055276381,True,S-P Depth Reloc
texnet2022wmrr,-103.95824,31.61268,8.28140703517588,True,S-P Depth Reloc
texnet2022wmrp,-103.98623,31.63307,9.02713567839196,True,S-P Depth Reloc
texnet2022wmrd,-103.98908,31.63028,9.77286432160804,True,S-P Depth Reloc
texnet2022wmrd,-103.98908,31.63028,8.601005025125628,True,S-P Depth Reloc
texnet2022wmqx,-103.97909,31.63055,7.748743718592965,True,S-P Depth Reloc
texnet2022wmqm,-103.97514,31.6212,8.707537688442212,True,S-P Depth Reloc
texnet2022wmpv,-103.97678,31.62759,9.666331658291458,True,S-P Depth Reloc
texnet2022wmpq,-103.99642,31.62757,9.133668341708542,True,S-P Depth Reloc
texnet2022wmpl,-103.97484,31.6161,10.198994974874372,True,S-P Depth Reloc
texnet2022wmpm,-104.01647,31.64269,9.02713567839196,True,S-P Depth Reloc
texnet2022wmpe,-103.95723,31.61203,8.920603015075377,True,S-P Depth Reloc
texnet2022wmpb,-103.99331,31.63274,8.28140703517588,True,S-P Depth Reloc
texnet2022wmor,-103.99468,31.61152,10.305527638190956,True,S-P Depth Reloc
texnet2022wmor,-103.99468,31.61152,11.370854271356784,True,S-P Depth Reloc
texnet2022wmog,-104.01041,31.62741,8.387939698492463,True,S-P Depth Reloc
texnet2022wmnu,-103.97075,31.60652,12.64924623115578,True,S-P Depth Reloc
texnet2022wmns,-103.96936,31.60567,10.944723618090451,True,S-P Depth Reloc
texnet2022wmnr,-103.98453,31.60565,13.305005046139769,False,S-P Depth Reloc
texnet2022wmno,-103.97395,31.61928,7.96180904522613,True,S-P Depth Reloc
texnet2022wmnn,-104.02684,31.59781,5.802269910902479,False,S-P Depth Reloc
texnet2022wjlu,-104.13179,31.61969,9.02783832365017,False,S-P Depth Reloc
texnet2022wiij,-104.2433,31.65085,7.6277207428345974,False,S-P Depth Reloc
texnet2022wmtf,-103.98598,31.60648,12.64924623115578,True,S-P Depth Reloc
texnet2022vznb,-104.37928,31.66823,8.114302512307308,False,S-P Depth Reloc
texnet2022vynb,-104.41045,31.67669,7.480145729552817,False,S-P Depth Reloc
texnet2022vyco,-104.40899,31.6765,7.843182914352519,False,S-P Depth Reloc
texnet2022vxxn,-103.9763,31.61832,10.198994974874372,True,S-P Depth Reloc
texnet2022vxtp,-104.45481,31.67105,7.322613065326633,True,S-P Depth Reloc
texnet2022vxsu,-104.31682,31.66035,7.551758997175398,False,S-P Depth Reloc
texnet2022vxpa,-104.36675,31.66284,8.249302510883442,False,S-P Depth Reloc
texnet2022vxoq,-104.30975,31.65774,7.887758998331548,False,S-P Depth Reloc
texnet2022vxod,-104.55782,31.65644,6.959226170020827,False,S-P Depth Reloc
texnet2022vxdh,-104.37741,31.67121,7.4563025197826045,False,S-P Depth Reloc
texnet2022vxcy,-104.37966,31.67297,7.251302521647642,False,S-P Depth Reloc
texnet2022vxcs,-104.23374,31.65193,8.889011939809027,False,S-P Depth Reloc
texnet2022vxbw,-104.41791,31.67727,8.068341708542714,True,S-P Depth Reloc
texnet2022vvod,-104.31465,31.65718,8.416759033722006,False,S-P Depth Reloc
texnet2022vuqt,-104.09941,31.61887,9.009838386473827,False,S-P Depth Reloc
texnet2022vuqi,-104.29165,31.6522,8.435848130274522,False,S-P Depth Reloc
texnet2022vtwq,-104.45213,31.67045,8.174874371859296,True,S-P Depth Reloc
texnet2022vtto,-104.12075,31.61408,8.858838453495185,False,S-P Depth Reloc
texnet2022vteo,-104.37186,31.66577,8.033302512950678,False,S-P Depth Reloc
texnet2022vszh,-104.36963,31.66472,8.043302512512977,False,S-P Depth Reloc
texnet2022vsvf,-104.41167,31.67786,7.163413063870706,False,S-P Depth Reloc
texnet2022vstu,-104.01926,31.58202,8.554267545244253,False,S-P Depth Reloc
texnet2022vssm,-104.0972,31.61437,9.96715571727007,False,S-P Depth Reloc
texnet2022vshr,-104.40807,31.67743,6.560710552492423,False,S-P Depth Reloc
texnet2022vyso,-104.45445,31.67048,8.068341708542714,True,S-P Depth Reloc
texnet2022vzrd,-104.1151,31.61246,9.333838494499329,False,S-P Depth Reloc
texnet2022wier,-104.24305,31.65102,7.732720734513884,False,S-P Depth Reloc
texnet2022vzwj,-104.13368,31.62162,9.180838281698286,False,S-P Depth Reloc
texnet2022whca,-104.37063,31.66513,8.105302512585641,False,S-P Depth Reloc
texnet2022wgqv,-104.22684,31.64871,8.389012401751415,False,S-P Depth Reloc
texnet2022wgiu,-104.38657,31.67055,8.412302511478485,False,S-P Depth Reloc
texnet2022wghf,-104.38407,31.67026,8.173302512789837,False,S-P Depth Reloc
texnet2022wfwk,-104.11758,31.56138,9.098463228939707,False,S-P Depth Reloc
texnet2022wfwf,-104.1148,31.56163,9.054463208656294,False,S-P Depth Reloc
texnet2022wfvj,-104.29185,31.66579,3.91356783919598,True,S-P Depth Reloc
texnet2022wfug,-104.22733,31.64902,8.442012358921946,False,S-P Depth Reloc
texnet2022wftx,-104.22357,31.64896,8.584012401750892,False,S-P Depth Reloc
texnet2022wfsf,-104.2271,31.64801,8.129012485585477,False,S-P Depth Reloc
texnet2022wfsc,-104.22576,31.64795,8.133012505609,False,S-P Depth Reloc
texnet2022wfry,-104.22514,31.64842,8.330012453518119,False,S-P Depth Reloc
texnet2022wdzw,-104.42423,31.67701,7.429145728643216,True,S-P Depth Reloc
texnet2022wdzw,-104.42423,31.67701,6.8964824120603,True,S-P Depth Reloc
texnet2022wcyx,-104.12138,31.6158,9.071838417611676,False,S-P Depth Reloc
texnet2022wcyl,-104.12483,31.61659,9.01083839662563,False,S-P Depth Reloc
texnet2022wcwk,-104.20063,31.67458,6.411958342792919,False,S-P Depth Reloc
texnet2022wcbs,-104.23305,31.65137,8.694012015341817,False,S-P Depth Reloc
texnet2022wbsf,-104.10096,31.61489,9.706838465225092,False,S-P Depth Reloc
texnet2022wbqh,-104.11731,31.61285,8.83483848341668,False,S-P Depth Reloc
texnet2022wbkk,-104.37546,31.63675,7.288206805092402,False,S-P Depth Reloc
texnet2022waim,-104.31496,31.6089,7.337593978563441,False,S-P Depth Reloc
texnet2022waew,-104.2681,31.61362,8.152083378839652,False,S-P Depth Reloc
texnet2022wmtd,-103.9836,31.61382,10.412060301507536,True,S-P Depth Reloc
texnet2022wmti,-104.57713,31.73272,7.689451005164891,False,S-P Depth Reloc
texnet2022wrsq,-103.98952,31.63098,9.985929648241209,True,S-P Depth Reloc
texnet2022wpwp,-104.01084,31.63788,7.322613065326633,True,S-P Depth Reloc
texnet2022wpwr,-103.99435,31.607,13.714572864321608,True,S-P Depth Reloc
texnet2022wpvs,-104.0732,31.56615,5.039409686769169,False,S-P Depth Reloc
texnet2022wptn,-104.03284,31.5187,5.064473358837734,False,S-P Depth Reloc
texnet2022wpsl,-103.9698,31.60994,10.83819095477387,True,S-P Depth Reloc
texnet2022wprw,-103.97815,31.62092,10.944723618090451,True,S-P Depth Reloc
texnet2022wprq,-103.99261,31.63215,12.32964824120603,True,S-P Depth Reloc
texnet2022wprc,-103.97863,31.62156,10.305527638190956,True,S-P Depth Reloc
texnet2022wpqo,-104.03608,31.51948,5.015473364560754,False,S-P Depth Reloc
texnet2022wpkg,-104.05878,31.50937,8.7984730307987,False,S-P Depth Reloc
texnet2022wpix,-103.98736,31.60748,12.542713567839195,True,S-P Depth Reloc
texnet2022wpeo,-103.97903,31.61757,9.879396984924623,True,S-P Depth Reloc
texnet2022wpem,-104.00001,31.63155,7.748743718592965,True,S-P Depth Reloc
texnet2022wpel,-103.98571,31.62853,10.731658291457286,True,S-P Depth Reloc
texnet2022wpct,-103.97909,31.63055,10.51859296482412,True,S-P Depth Reloc
texnet2022wpbp,-103.98635,31.63297,9.133668341708542,True,S-P Depth Reloc
texnet2022woxo,-104.55562,31.66278,7.464226048365396,False,S-P Depth Reloc
texnet2022wotl,-103.99147,31.6285,9.02713567839196,True,S-P Depth Reloc
texnet2022wotl,-103.99147,31.6285,9.879396984924623,True,S-P Depth Reloc
texnet2022wost,-104.55531,31.66359,7.545226032915018,False,S-P Depth Reloc
texnet2022wojn,-103.9613,31.48875,7.8652617988735525,False,S-P Depth Reloc
texnet2022wojf,-103.99908,31.63102,8.707537688442212,True,S-P Depth Reloc
texnet2022wojc,-103.99911,31.63061,7.96180904522613,True,S-P Depth Reloc
texnet2022wohy,-103.9676,31.61049,11.9035175879397,True,S-P Depth Reloc
texnet2022wpwr,-103.99435,31.607,13.181909547738694,True,S-P Depth Reloc
texnet2022wpws,-104.01162,31.63833,8.707537688442212,True,S-P Depth Reloc
texnet2022wofl,-103.99994,31.61128,13.075376884422113,True,S-P Depth Reloc
texnet2022wpxz,-104.01355,31.64161,9.34673366834171,True,S-P Depth Reloc
texnet2022wrqm,-104.01111,31.51693,9.050473403648896,False,S-P Depth Reloc
texnet2022wrqa,-103.97342,31.60522,12.542713567839195,True,S-P Depth Reloc
texnet2022wrnu,-103.97454,31.61514,10.51859296482412,True,S-P Depth Reloc
texnet2022wrhm,-103.9793,31.61549,10.305527638190956,True,S-P Depth Reloc
texnet2022wrfy,-104.40321,31.67583,7.96180904522613,True,S-P Depth Reloc
texnet2022wrec,-103.98353,31.61012,12.968844221105527,True,S-P Depth Reloc
texnet2022wrci,-103.99564,31.63446,7.96180904522613,True,S-P Depth Reloc
texnet2022wrbx,-104.00109,31.6296,9.133668341708542,True,S-P Depth Reloc
texnet2022wrbv,-103.99016,31.63127,9.587412058704682,False,S-P Depth Reloc
texnet2022wqpj,-104.45081,31.66776,6.150753768844221,True,S-P Depth Reloc
texnet2022wqnt,-103.97431,31.62282,8.849735685935721,False,S-P Depth Reloc
texnet2022wqmo,-103.97659,31.62736,9.34673366834171,True,S-P Depth Reloc
texnet2022wqlx,-104.00905,31.51521,9.241473370634692,False,S-P Depth Reloc
texnet2022wqjy,-103.98613,31.62709,10.198994974874372,True,S-P Depth Reloc
texnet2022wqiy,-104.01605,31.64539,8.301113567985444,False,S-P Depth Reloc
texnet2022wqhb,-103.99969,31.63101,7.109547738693467,True,S-P Depth Reloc
texnet2022wqdm,-104.00033,31.63471,9.666331658291458,True,S-P Depth Reloc
texnet2022wqbz,-104.50029,31.67442,8.28140703517588,True,S-P Depth Reloc
texnet2022wqau,-104.08583,31.55779,7.8144111453331035,False,S-P Depth Reloc
texnet2022wqam,-104.40684,31.67896,6.363819095477386,True,S-P Depth Reloc
texnet2022wpyw,-104.00131,31.61246,12.01005025125628,True,S-P Depth Reloc
texnet2022wpyu,-103.97047,31.61439,9.77286432160804,True,S-P Depth Reloc
texnet2022wpyr,-103.97024,31.61424,10.198994974874372,True,S-P Depth Reloc
texnet2022wofl,-103.99994,31.61128,12.755778894472362,True,S-P Depth Reloc
texnet2022woen,-103.98934,31.63098,9.985929648241209,True,S-P Depth Reloc
texnet2022wmtp,-103.98456,31.63212,9.440948742600392,False,S-P Depth Reloc
texnet2022wnhe,-104.00278,31.63356,9.77286432160804,True,S-P Depth Reloc
texnet2022wngj,-104.00234,31.63299,8.174874371859296,True,S-P Depth Reloc
texnet2022wnei,-103.9796,31.63083,9.666331658291458,True,S-P Depth Reloc
texnet2022wndp,-103.98043,31.60258,12.755778894472362,True,S-P Depth Reloc
texnet2022wnch,-103.98617,31.63287,9.240201005025126,True,S-P Depth Reloc
texnet2022wnbq,-104.01259,31.64096,8.601005025125628,True,S-P Depth Reloc
texnet2022wnac,-103.9908,31.62999,8.601005025125628,True,S-P Depth Reloc
texnet2022wnac,-103.9908,31.62999,10.83819095477387,True,S-P Depth Reloc
texnet2022wnaa,-103.99578,31.61025,11.051256281407037,True,S-P Depth Reloc
texnet2022wnaa,-103.99578,31.61025,11.9035175879397,True,S-P Depth Reloc
texnet2022wmyy,-104.00076,31.6123,12.223115577889448,True,S-P Depth Reloc
texnet2022wmys,-103.96228,31.61611,9.369346736470568,False,S-P Depth Reloc
texnet2022wmyn,-103.99236,31.63182,9.53070552811035,False,S-P Depth Reloc
texnet2022wmxu,-103.98542,31.60584,13.288442211055276,True,S-P Depth Reloc
texnet2022wmxt,-103.97094,31.60683,14.14070351758794,True,S-P Depth Reloc
texnet2022wmxp,-104.00169,31.62991,10.198994974874372,True,S-P Depth Reloc
texnet2022wmxc,-103.99108,31.62595,10.83819095477387,True,S-P Depth Reloc
texnet2022wmxc,-103.99108,31.62595,11.58391959798995,True,S-P Depth Reloc
texnet2022wmwr,-103.97659,31.62731,9.02713567839196,True,S-P Depth Reloc
texnet2022wmwe,-103.97165,31.61455,10.198994974874372,True,S-P Depth Reloc
texnet2022wmuo,-104.00104,31.61638,9.879396984924623,True,S-P Depth Reloc
texnet2022wmun,-104.01054,31.63907,8.28140703517588,True,S-P Depth Reloc
texnet2022wmul,-103.985,31.62765,8.920603015075377,True,S-P Depth Reloc
texnet2022wmtx,-104.00701,31.62341,7.322613065326633,True,S-P Depth Reloc
