longitude,latitude,gap
-103.73890,31.14960,61.63
-103.73890,31.15960,61.61
-103.73890,31.16960,61.55
-103.73890,31.17960,61.46
-103.73890,31.18960,61.34
-103.73890,31.19960,61.20
-103.73890,31.20960,61.03
-103.73890,31.21960,60.85
-103.73890,31.22960,60.65
-103.73890,31.23960,60.44
-103.73890,31.24960,60.21
-103.73890,31.25960,59.97
-103.73890,31.26960,59.73
-103.73890,31.27960,59.47
-103.73890,31.28960,59.21
-103.73890,31.29960,54.28
-103.73890,31.30960,54.66
-103.73890,31.31960,50.95
-103.73890,31.32960,46.94
-103.73890,31.33960,42.65
-103.73890,31.34960,42.57
-103.73890,31.35960,42.10
-103.73890,31.36960,41.40
-103.73890,31.37960,40.56
-103.73890,31.38960,39.63
-103.73890,31.39960,38.67
-103.73890,31.40960,41.43
-103.73890,31.41960,45.16
-103.73890,31.42960,48.59
-103.73890,31.43960,50.54
-103.73890,31.44960,49.02
-103.73890,31.45960,47.46
-103.73890,31.46960,45.85
-103.73890,31.47960,44.21
-103.73890,31.48960,42.54
-103.73890,31.49960,40.84
-103.73890,31.50960,39.11
-103.73890,31.51960,37.37
-103.73890,31.52960,34.75
-103.73890,31.53960,31.95
-103.73890,31.54960,29.16
-103.73890,31.55960,26.41
-103.73890,31.56960,25.28
-103.73890,31.57960,26.10
-103.73890,31.58960,26.84
-103.73890,31.59960,27.17
-103.73890,31.60960,27.40
-103.73890,31.61960,27.61
-103.73890,31.62960,26.22
-103.73890,31.63960,23.19
-103.73890,31.64960,20.51
-103.73890,31.65960,18.13
-103.73890,31.66960,17.30
-103.73890,31.67960,16.74
-103.73890,31.68960,16.32
-103.73890,31.69960,16.00
-103.73890,31.70960,15.55
-103.72890,30.79960,100.09
-103.72890,30.80960,99.32
-103.72890,30.81960,98.57
-103.72890,30.82960,97.83
-103.72890,30.83960,97.09
-103.72890,30.84960,96.37
-103.72890,30.85960,95.65
-103.72890,30.86960,94.95
-103.72890,30.87960,94.25
-103.72890,30.88960,93.55
-103.72890,30.89960,92.87
-103.72890,30.90960,92.19
-103.72890,30.91960,91.51
-103.72890,30.92960,90.85
-103.72890,30.93960,90.19
-103.72890,30.94960,89.54
-103.72890,30.95960,78.15
-103.72890,30.96960,67.57
-103.72890,30.97960,58.79
-103.72890,30.98960,54.68
-103.72890,30.99960,54.87
-103.72890,31.00960,55.06
-103.72890,31.01960,55.24
-103.72890,31.02960,55.40
-103.72890,31.03960,54.30
-103.72890,31.04960,53.66
-103.72890,31.05960,54.96
-103.72890,31.06960,56.02
-103.72890,31.07960,56.87
-103.72890,31.08960,57.56
-103.72890,31.09960,58.11
-103.72890,31.10960,58.54
-103.72890,31.11960,58.88
-103.72890,31.12960,59.14
-103.72890,31.13960,59.33
-103.72890,31.14960,59.46
-103.72890,31.15960,59.54
-103.72890,31.16960,59.58
-103.72890,31.17960,59.57
-103.72890,31.18960,59.54
-103.72890,31.19960,59.47
-103.72890,31.20960,59.37
-103.72890,31.21960,59.26
-103.72890,31.22960,59.12
-103.72890,31.23960,58.97
-103.72890,31.24960,58.79
-103.72890,31.25960,58.61
-103.72890,31.26960,58.41
-103.72890,31.27960,58.20
-103.72890,31.28960,57.98
-103.72890,31.29960,53.00
-103.72890,31.30960,52.69
-103.72890,31.31960,49.16
-103.72890,31.32960,45.39
-103.72890,31.33960,41.38
-103.72890,31.34960,37.19
-103.72890,31.35960,37.20
-103.72890,31.36960,37.17
-103.72890,31.37960,36.87
-103.72890,31.38960,36.40
-103.72890,31.39960,36.14
-103.72890,31.40960,39.85
-103.72890,31.41960,43.35
-103.72890,31.42960,46.59
-103.72890,31.43960,49.22
-103.72890,31.44960,48.31
-103.72890,31.45960,46.79
-103.72890,31.46960,45.24
-103.72890,31.47960,43.66
-103.72890,31.48960,42.04
-103.72890,31.49960,40.40
-103.72890,31.50960,38.74
-103.72890,31.51960,37.06
-103.72890,31.52960,34.52
-103.72890,31.53960,31.86
-103.72890,31.54960,29.21
-103.72890,31.55960,26.59
-103.72890,31.56960,24.50
-103.72890,31.57960,24.51
-103.72890,31.58960,25.30
-103.72890,31.59960,26.01
-103.72890,31.60960,26.62
-103.72890,31.61960,26.85
-103.72890,31.62960,27.06
-103.72890,31.63960,24.78
-103.72890,31.64960,22.12
-103.72890,31.65960,19.75
-103.72890,31.66960,18.06
-103.72890,31.67960,17.47
-103.72890,31.68960,16.92
-103.72890,31.69960,16.39
-103.72890,31.70960,16.21
-103.71890,30.79960,98.96
-103.71890,30.80960,98.23
-103.71890,30.81960,97.50
-103.71890,30.82960,96.79
-103.71890,30.83960,96.08
-103.71890,30.84960,95.38
-103.71890,30.85960,94.69
-103.71890,30.86960,94.00
-103.71890,30.87960,93.32
-103.71890,30.88960,92.65
-103.71890,30.89960,91.99
-103.71890,30.90960,91.33
-103.71890,30.91960,90.68
-103.71890,30.92960,90.03
-103.71890,30.93960,89.39
-103.71890,30.94960,88.75
-103.71890,30.95960,80.26
-103.71890,30.96960,70.89
-103.71890,30.97960,62.76
-103.71890,30.98960,55.90
-103.71890,30.99960,54.52
-103.71890,31.00960,54.70
-103.71890,31.01960,54.88
-103.71890,31.02960,54.08
-103.71890,31.03960,52.99
-103.71890,31.04960,51.83
-103.71890,31.05960,51.46
-103.71890,31.06960,52.73
-103.71890,31.07960,53.77
-103.71890,31.08960,54.64
-103.71890,31.09960,55.35
-103.71890,31.10960,55.93
-103.71890,31.11960,56.41
-103.71890,31.12960,56.79
-103.71890,31.13960,57.10
-103.71890,31.14960,57.33
-103.71890,31.15960,57.51
-103.71890,31.16960,57.64
-103.71890,31.17960,57.72
-103.71890,31.18960,57.76
-103.71890,31.19960,42.92
-103.71890,31.20960,55.70
-103.71890,31.21960,57.68
-103.71890,31.22960,57.60
-103.71890,31.23960,57.51
-103.71890,31.24960,57.39
-103.71890,31.25960,57.25
-103.71890,31.26960,57.10
-103.71890,31.27960,56.93
-103.71890,31.28960,56.76
-103.71890,31.29960,53.88
-103.71890,31.30960,50.71
-103.71890,31.31960,47.57
-103.71890,31.32960,44.00
-103.71890,31.33960,40.25
-103.71890,31.34960,36.34
-103.71890,31.35960,32.59
-103.71890,31.36960,33.13
-103.71890,31.37960,33.31
-103.71890,31.38960,33.25
-103.71890,31.39960,34.98
-103.71890,31.40960,38.44
-103.71890,31.41960,41.72
-103.71890,31.42960,44.79
-103.71890,31.43960,46.98
-103.71890,31.44960,47.63
-103.71890,31.45960,46.16
-103.71890,31.46960,44.66
-103.71890,31.47960,43.13
-103.71890,31.48960,41.56
-103.71890,31.49960,39.98
-103.71890,31.50960,38.37
-103.71890,31.51960,36.75
-103.71890,31.52960,34.30
-103.71890,31.53960,31.77
-103.71890,31.54960,29.25
-103.71890,31.55960,26.75
-103.71890,31.56960,24.29
-103.71890,31.57960,23.37
-103.71890,31.58960,23.81
-103.71890,31.59960,24.57
-103.71890,31.60960,25.25
-103.71890,31.61960,25.88
-103.71890,31.62960,26.32
-103.71890,31.63960,26.14
-103.71890,31.64960,23.53
-103.71890,31.65960,21.18
-103.71890,31.66960,19.07
-103.71890,31.67960,17.92
-103.71890,31.68960,17.39
-103.71890,31.69960,16.90
-103.71890,31.70960,16.76
-103.70890,30.79960,97.83
-103.70890,30.80960,97.12
-103.70890,30.81960,96.42
-103.70890,30.82960,95.74
-103.70890,30.83960,95.05
-103.70890,30.84960,94.38
-103.70890,30.85960,93.71
-103.70890,30.86960,93.05
-103.70890,30.87960,92.40
-103.70890,30.88960,91.75
-103.70890,30.89960,91.10
-103.70890,30.90960,90.47
-103.70890,30.91960,89.83
-103.70890,30.92960,89.21
-103.70890,30.93960,88.59
-103.70890,30.94960,87.97
-103.70890,30.95960,81.62
-103.70890,30.96960,73.26
-103.70890,30.97960,65.78
-103.70890,30.98960,59.26
-103.70890,30.99960,54.18
-103.70890,31.00960,54.36
-103.70890,31.01960,53.83
-103.70890,31.02960,52.82
-103.70890,31.03960,51.74
-103.70890,31.04960,50.58
-103.70890,31.05960,49.35
-103.70890,31.06960,49.60
-103.70890,31.07960,50.81
-103.70890,31.08960,51.83
-103.70890,31.09960,52.69
-103.70890,31.10960,53.41
-103.70890,31.11960,54.01
-103.70890,31.12960,54.50
-103.70890,31.13960,54.91
-103.70890,31.14960,55.25
-103.70890,31.15960,55.52
-103.70890,31.16960,55.73
-103.70890,31.17960,55.89
-103.70890,31.18960,56.00
-103.70890,31.19960,41.74
-103.70890,31.20960,41.29
-103.70890,31.21960,44.49
-103.70890,31.22960,49.78
-103.70890,31.23960,52.93
-103.70890,31.24960,54.94
-103.70890,31.25960,55.91
-103.70890,31.26960,55.80
-103.70890,31.27960,55.68
-103.70890,31.28960,55.54
-103.70890,31.29960,55.39
-103.70890,31.30960,48.39
-103.70890,31.31960,46.13
-103.70890,31.32960,42.76
-103.70890,31.33960,39.24
-103.70890,31.34960,35.58
-103.70890,31.35960,31.82
-103.70890,31.36960,29.35
-103.70890,31.37960,29.93
-103.70890,31.38960,30.57
-103.70890,31.39960,33.93
-103.70890,31.40960,37.17
-103.70890,31.41960,40.26
-103.70890,31.42960,43.15
-103.70890,31.43960,44.94
-103.70890,31.44960,46.42
-103.70890,31.45960,45.55
-103.70890,31.46960,44.10
-103.70890,31.47960,42.61
-103.70890,31.48960,41.10
-103.70890,31.49960,39.57
-103.70890,31.50960,38.02
-103.70890,31.51960,36.46
-103.70890,31.52960,34.08
-103.70890,31.53960,31.66
-103.70890,31.54960,29.26
-103.70890,31.55960,26.88
-103.70890,31.56960,24.53
-103.70890,31.57960,22.74
-103.70890,31.58960,22.37
-103.70890,31.59960,23.17
-103.70890,31.60960,23.89
-103.70890,31.61960,24.56
-103.70890,31.62960,25.16
-103.70890,31.63960,25.72
-103.70890,31.64960,24.76
-103.70890,31.65960,22.45
-103.70890,31.66960,20.35
-103.70890,31.67960,18.44
-103.70890,31.68960,17.51
-103.70890,31.69960,17.01
-103.70890,31.70960,17.21
-103.69890,30.79960,96.69
-103.69890,30.80960,96.01
-103.69890,30.81960,95.34
-103.69890,30.82960,94.68
-103.69890,30.83960,94.03
-103.69890,30.84960,93.38
-103.69890,30.85960,92.73
-103.69890,30.86960,92.10
-103.69890,30.87960,91.46
-103.69890,30.88960,90.84
-103.69890,30.89960,90.22
-103.69890,30.90960,89.60
-103.69890,30.91960,88.99
-103.69890,30.92960,88.38
-103.69890,30.93960,87.78
-103.69890,30.94960,87.18
-103.69890,30.95960,82.46
-103.69890,30.96960,74.95
-103.69890,30.97960,68.08
-103.69890,30.98960,61.93
-103.69890,30.99960,56.52
-103.69890,31.00960,53.55
-103.69890,31.01960,52.61
-103.69890,31.02960,51.61
-103.69890,31.03960,50.54
-103.69890,31.04960,49.40
-103.69890,31.05960,48.18
-103.69890,31.06960,46.89
-103.69890,31.07960,48.00
-103.69890,31.08960,49.15
-103.69890,31.09960,50.13
-103.69890,31.10960,50.96
-103.69890,31.11960,51.68
-103.69890,31.12960,52.28
-103.69890,31.13960,52.79
-103.69890,31.14960,53.21
-103.69890,31.15960,53.57
-103.69890,31.16960,53.86
-103.69890,31.17960,54.09
-103.69890,31.18960,54.28
-103.69890,31.19960,51.89
-103.69890,31.20960,41.83
-103.69890,31.21960,41.81
-103.69890,31.22960,41.79
-103.69890,31.23960,44.19
-103.69890,31.24960,47.44
-103.69890,31.25960,49.74
-103.69890,31.26960,51.40
-103.69890,31.27960,52.62
-103.69890,31.28960,53.53
-103.69890,31.29960,54.21
-103.69890,31.30960,50.52
-103.69890,31.31960,44.83
-103.69890,31.32960,41.64
-103.69890,31.33960,38.32
-103.69890,31.34960,34.88
-103.69890,31.35960,31.37
-103.69890,31.36960,27.81
-103.69890,31.37960,26.77
-103.69890,31.38960,29.84
-103.69890,31.39960,32.99
-103.69890,31.40960,36.02
-103.69890,31.41960,38.92
-103.69890,31.42960,41.45
-103.69890,31.43960,43.07
-103.69890,31.44960,44.48
-103.69890,31.45960,44.96
-103.69890,31.46960,43.56
-103.69890,31.47960,42.12
-103.69890,31.48960,40.66
-103.69890,31.49960,39.18
-103.69890,31.50960,37.68
-103.69890,31.51960,36.16
-103.69890,31.52960,33.86
-103.69890,31.53960,31.56
-103.69890,31.54960,29.26
-103.69890,31.55960,26.98
-103.69890,31.56960,24.74
-103.69890,31.57960,22.53
-103.69890,31.58960,21.72
-103.69890,31.59960,21.82
-103.69890,31.60960,22.58
-103.69890,31.61960,23.27
-103.69890,31.62960,23.91
-103.69890,31.63960,24.49
-103.69890,31.64960,25.03
-103.69890,31.65960,23.55
-103.69890,31.66960,21.49
-103.69890,31.67960,19.60
-103.69890,31.68960,17.87
-103.69890,31.69960,17.11
-103.69890,31.70960,17.55
-103.68890,30.79960,95.54
-103.68890,30.80960,94.89
-103.68890,30.81960,94.25
-103.68890,30.82960,93.62
-103.68890,30.83960,92.99
-103.68890,30.84960,92.37
-103.68890,30.85960,91.75
-103.68890,30.86960,91.14
-103.68890,30.87960,90.53
-103.68890,30.88960,89.93
-103.68890,30.89960,89.33
-103.68890,30.90960,88.73
-103.68890,30.91960,88.14
-103.68890,30.92960,87.55
-103.68890,30.93960,86.97
-103.68890,30.94960,86.39
-103.68890,30.95960,82.96
-103.68890,30.96960,76.15
-103.68890,30.97960,69.82
-103.68890,30.98960,64.06
-103.68890,30.99960,58.88
-103.68890,31.00960,54.27
-103.68890,31.01960,51.45
-103.68890,31.02960,50.46
-103.68890,31.03960,49.40
-103.68890,31.04960,48.27
-103.68890,31.05960,47.07
-103.68890,31.06960,45.80
-103.68890,31.07960,45.32
-103.68890,31.08960,46.59
-103.68890,31.09960,47.68
-103.68890,31.10960,48.62
-103.68890,31.11960,49.43
-103.68890,31.12960,50.12
-103.68890,31.13960,50.72
-103.68890,31.14960,51.23
-103.68890,31.15960,51.66
-103.68890,31.16960,52.03
-103.68890,31.17960,52.33
-103.68890,31.18960,52.59
-103.68890,31.19960,52.79
-103.68890,31.20960,42.36
-103.68890,31.21960,42.34
-103.68890,31.22960,42.31
-103.68890,31.23960,41.16
-103.68890,31.24960,40.62
-103.68890,31.25960,43.66
-103.68890,31.26960,45.95
-103.68890,31.27960,47.70
-103.68890,31.28960,49.05
-103.68890,31.29960,50.11
-103.68890,31.30960,50.93
-103.68890,31.31960,44.24
-103.68890,31.32960,40.62
-103.68890,31.33960,37.48
-103.68890,31.34960,34.25
-103.68890,31.35960,30.95
-103.68890,31.36960,27.61
-103.68890,31.37960,26.16
-103.68890,31.38960,29.17
-103.68890,31.39960,32.12
-103.68890,31.40960,34.97
-103.68890,31.41960,37.71
-103.68890,31.42960,39.82
-103.68890,31.43960,41.35
-103.68890,31.44960,42.70
-103.68890,31.45960,43.86
-103.68890,31.46960,43.04
-103.68890,31.47960,41.64
-103.68890,31.48960,40.23
-103.68890,31.49960,38.80
-103.68890,31.50960,37.35
-103.68890,31.51960,35.84
-103.68890,31.52960,33.64
-103.68890,31.53960,31.44
-103.68890,31.54960,29.25
-103.68890,31.55960,27.07
-103.68890,31.56960,24.91
-103.68890,31.57960,22.79
-103.68890,31.58960,21.12
-103.68890,31.59960,20.78
-103.68890,31.60960,21.31
-103.68890,31.61960,22.03
-103.68890,31.62960,22.70
-103.68890,31.63960,23.31
-103.68890,31.64960,23.88
-103.68890,31.65960,24.05
-103.68890,31.66960,22.30
-103.68890,31.67960,20.63
-103.68890,31.68960,18.91
-103.68890,31.69960,17.33
-103.68890,31.70960,17.81
-103.67890,30.79960,94.39
-103.67890,30.80960,93.77
-103.67890,30.81960,93.16
-103.67890,30.82960,92.56
-103.67890,30.83960,91.96
-103.67890,30.84960,91.36
-103.67890,30.85960,90.76
-103.67890,30.86960,90.18
-103.67890,30.87960,89.59
-103.67890,30.88960,89.01
-103.67890,30.89960,88.43
-103.67890,30.90960,87.86
-103.67890,30.91960,87.29
-103.67890,30.92960,86.72
-103.67890,30.93960,86.16
-103.67890,30.94960,85.59
-103.67890,30.95960,83.20
-103.67890,30.96960,76.99
-103.67890,30.97960,71.15
-103.67890,30.98960,65.75
-103.67890,30.99960,60.82
-103.67890,31.00960,56.36
-103.67890,31.01960,52.37
-103.67890,31.02960,49.35
-103.67890,31.03960,48.30
-103.67890,31.04960,47.19
-103.67890,31.05960,46.01
-103.67890,31.06960,44.77
-103.67890,31.07960,43.46
-103.67890,31.08960,44.15
-103.67890,31.09960,45.33
-103.67890,31.10960,46.36
-103.67890,31.11960,47.26
-103.67890,31.12960,48.04
-103.67890,31.13960,48.72
-103.67890,31.14960,49.30
-103.67890,31.15960,49.81
-103.67890,31.16960,50.24
-103.67890,31.17960,50.61
-103.67890,31.18960,50.93
-103.67890,31.19960,51.19
-103.67890,31.20960,45.59
-103.67890,31.21960,42.86
-103.67890,31.22960,41.92
-103.67890,31.23960,40.05
-103.67890,31.24960,38.30
-103.67890,31.25960,38.12
-103.67890,31.26960,40.88
-103.67890,31.27960,43.06
-103.67890,31.28960,44.79
-103.67890,31.29960,46.18
-103.67890,31.30960,47.29
-103.67890,31.31960,44.25
-103.67890,31.32960,39.68
-103.67890,31.33960,36.71
-103.67890,31.34960,33.66
-103.67890,31.35960,30.56
-103.67890,31.36960,27.42
-103.67890,31.37960,25.73
-103.67890,31.38960,28.56
-103.67890,31.39960,31.32
-103.67890,31.40960,34.01
-103.67890,31.41960,36.59
-103.67890,31.42960,38.33
-103.67890,31.43960,39.77
-103.67890,31.44960,41.05
-103.67890,31.45960,42.17
-103.67890,31.46960,42.53
-103.67890,31.47960,41.18
-103.67890,31.48960,39.81
-103.67890,31.49960,38.43
-103.67890,31.50960,37.02
-103.67890,31.51960,35.54
-103.67890,31.52960,33.43
-103.67890,31.53960,31.32
-103.67890,31.54960,29.22
-103.67890,31.55960,27.13
-103.67890,31.56960,25.06
-103.67890,31.57960,23.03
-103.67890,31.58960,21.03
-103.67890,31.59960,20.21
-103.67890,31.60960,20.08
-103.67890,31.61960,20.83
-103.67890,31.62960,21.52
-103.67890,31.63960,22.16
-103.67890,31.64960,22.75
-103.67890,31.65960,23.30
-103.67890,31.66960,22.75
-103.67890,31.67960,21.19
-103.67890,31.68960,19.74
-103.67890,31.69960,18.28
-103.67890,31.70960,17.98
-103.66890,30.79960,93.23
-103.66890,30.80960,92.65
-103.66890,30.81960,92.07
-103.66890,30.82960,91.49
-103.66890,30.83960,90.91
-103.66890,30.84960,90.34
-103.66890,30.85960,89.78
-103.66890,30.86960,89.21
-103.66890,30.87960,88.65
-103.66890,30.88960,88.09
-103.66890,30.89960,87.53
-103.66890,30.90960,86.98
-103.66890,30.91960,86.43
-103.66890,30.92960,85.88
-103.66890,30.93960,85.34
-103.66890,30.94960,84.80
-103.66890,30.95960,83.25
-103.66890,30.96960,77.55
-103.66890,30.97960,72.14
-103.66890,30.98960,67.07
-103.66890,30.99960,62.40
-103.66890,31.00960,58.12
-103.66890,31.01960,54.22
-103.66890,31.02960,50.70
-103.66890,31.03960,47.52
-103.66890,31.04960,46.16
-103.66890,31.05960,45.00
-103.66890,31.06960,43.96
-103.66890,31.07960,43.93
-103.66890,31.08960,43.89
-103.66890,31.09960,43.86
-103.66890,31.10960,44.21
-103.66890,31.11960,45.18
-103.66890,31.12960,46.03
-103.66890,31.13960,46.78
-103.66890,31.14960,47.43
-103.66890,31.15960,48.01
-103.66890,31.16960,48.50
-103.66890,31.17960,48.94
-103.66890,31.18960,49.31
-103.66890,31.19960,49.63
-103.66890,31.20960,48.16
-103.66890,31.21960,42.72
-103.66890,31.22960,40.71
-103.66890,31.23960,38.84
-103.66890,31.24960,37.11
-103.66890,31.25960,35.50
-103.66890,31.26960,36.25
-103.66890,31.27960,38.75
-103.66890,31.28960,40.78
-103.66890,31.29960,42.44
-103.66890,31.30960,43.81
-103.66890,31.31960,43.73
-103.66890,31.32960,39.14
-103.66890,31.33960,36.01
-103.66890,31.34960,33.12
-103.66890,31.35960,30.19
-103.66890,31.36960,27.22
-103.66890,31.37960,25.33
-103.66890,31.38960,27.98
-103.66890,31.39960,30.59
-103.66890,31.40960,33.12
-103.66890,31.41960,35.44
-103.66890,31.42960,36.94
-103.66890,31.43960,38.31
-103.66890,31.44960,39.53
-103.66890,31.45960,40.60
-103.66890,31.46960,41.52
-103.66890,31.47960,40.74
-103.66890,31.48960,39.41
-103.66890,31.49960,38.07
-103.66890,31.50960,36.71
-103.66890,31.51960,35.24
-103.66890,31.52960,33.22
-103.66890,31.53960,31.20
-103.66890,31.54960,29.18
-103.66890,31.55960,27.18
-103.66890,31.56960,25.19
-103.66890,31.57960,23.23
-103.66890,31.58960,21.31
-103.66890,31.59960,19.63
-103.66890,31.60960,19.36
-103.66890,31.61960,19.67
-103.66890,31.62960,20.39
-103.66890,31.63960,21.05
-103.66890,31.64960,21.66
-103.66890,31.65960,22.23
-103.66890,31.66960,22.76
-103.66890,31.67960,21.60
-103.66890,31.68960,20.19
-103.66890,31.69960,18.88
-103.66890,31.70960,18.09
-103.65890,30.79960,92.08
-103.65890,30.80960,91.52
-103.65890,30.81960,90.97
-103.65890,30.82960,90.42
-103.65890,30.83960,89.87
-103.65890,30.84960,89.33
-103.65890,30.85960,88.78
-103.65890,30.86960,88.24
-103.65890,30.87960,87.70
-103.65890,30.88960,87.17
-103.65890,30.89960,86.63
-103.65890,30.90960,86.10
-103.65890,30.91960,85.57
-103.65890,30.92960,85.05
-103.65890,30.93960,84.52
-103.65890,30.94960,84.00
-103.65890,30.95960,83.16
-103.65890,30.96960,77.90
-103.65890,30.97960,72.87
-103.65890,30.98960,68.11
-103.65890,30.99960,63.68
-103.65890,31.00960,59.58
-103.65890,31.01960,55.81
-103.65890,31.02960,52.36
-103.65890,31.03960,49.22
-103.65890,31.04960,46.36
-103.65890,31.05960,44.66
-103.65890,31.06960,44.62
-103.65890,31.07960,44.57
-103.65890,31.08960,44.53
-103.65890,31.09960,44.49
-103.65890,31.10960,44.44
-103.65890,31.11960,44.39
-103.65890,31.12960,44.35
-103.65890,31.13960,44.91
-103.65890,31.14960,45.63
-103.65890,31.15960,46.26
-103.65890,31.16960,46.82
-103.65890,31.17960,47.30
-103.65890,31.18960,47.73
-103.65890,31.19960,48.10
-103.65890,31.20960,48.42
-103.65890,31.21960,41.74
-103.65890,31.22960,39.39
-103.65890,31.23960,37.54
-103.65890,31.24960,35.82
-103.65890,31.25960,34.23
-103.65890,31.26960,32.05
-103.65890,31.27960,34.77
-103.65890,31.28960,37.04
-103.65890,31.29960,38.92
-103.65890,31.30960,40.50
-103.65890,31.31960,41.82
-103.65890,31.32960,38.80
-103.65890,31.33960,35.35
-103.65890,31.34960,32.62
-103.65890,31.35960,29.84
-103.65890,31.36960,27.03
-103.65890,31.37960,24.94
-103.65890,31.38960,27.44
-103.65890,31.39960,29.90
-103.65890,31.40960,32.30
-103.65890,31.41960,34.25
-103.65890,31.42960,35.66
-103.65890,31.43960,36.95
-103.65890,31.44960,38.11
-103.65890,31.45960,39.14
-103.65890,31.46960,40.03
-103.65890,31.47960,40.31
-103.65890,31.48960,39.02
-103.65890,31.49960,37.72
-103.65890,31.50960,36.40
-103.65890,31.51960,34.96
-103.65890,31.52960,33.02
-103.65890,31.53960,31.08
-103.65890,31.54960,29.14
-103.65890,31.55960,27.21
-103.65890,31.56960,25.30
-103.65890,31.57960,23.42
-103.65890,31.58960,21.56
-103.65890,31.59960,19.35
-103.65890,31.60960,18.63
-103.65890,31.61960,18.57
-103.65890,31.62960,19.29
-103.65890,31.63960,19.97
-103.65890,31.64960,20.60
-103.65890,31.65960,21.19
-103.65890,31.66960,21.74
-103.65890,31.67960,21.93
-103.65890,31.68960,20.56
-103.65890,31.69960,19.28
-103.65890,31.70960,18.12
-103.64890,30.79960,90.92
-103.64890,30.80960,90.39
-103.64890,30.81960,89.87
-103.64890,30.82960,89.35
-103.64890,30.83960,88.83
-103.64890,30.84960,88.31
-103.64890,30.85960,87.79
-103.64890,30.86960,87.27
-103.64890,30.87960,86.76
-103.64890,30.88960,86.25
-103.64890,30.89960,85.73
-103.64890,30.90960,85.22
-103.64890,30.91960,84.71
-103.64890,30.92960,84.21
-103.64890,30.93960,83.70
-103.64890,30.94960,83.20
-103.64890,30.95960,82.70
-103.64890,30.96960,78.08
-103.64890,30.97960,73.38
-103.64890,30.98960,68.92
-103.64890,30.99960,64.71
-103.64890,31.00960,60.79
-103.64890,31.01960,57.15
-103.64890,31.02960,53.79
-103.64890,31.03960,50.71
-103.64890,31.04960,47.87
-103.64890,31.05960,45.33
-103.64890,31.06960,45.27
-103.64890,31.07960,45.22
-103.64890,31.08960,45.17
-103.64890,31.09960,45.11
-103.64890,31.10960,45.06
-103.64890,31.11960,45.00
-103.64890,31.12960,44.95
-103.64890,31.13960,44.89
-103.64890,31.14960,44.84
-103.64890,31.15960,44.78
-103.64890,31.16960,45.18
-103.64890,31.17960,45.71
-103.64890,31.18960,46.19
-103.64890,31.19960,46.61
-103.64890,31.20960,46.97
-103.64890,31.21960,43.39
-103.64890,31.22960,37.96
-103.64890,31.23960,36.13
-103.64890,31.24960,34.44
-103.64890,31.25960,29.18
-103.64890,31.26960,28.27
-103.64890,31.27960,31.14
-103.64890,31.28960,33.57
-103.64890,31.29960,35.63
-103.64890,31.30960,37.37
-103.64890,31.31960,38.85
-103.64890,31.32960,38.19
-103.64890,31.33960,34.87
-103.64890,31.34960,32.14
-103.64890,31.35960,29.51
-103.64890,31.36960,26.85
-103.64890,31.37960,24.57
-103.64890,31.38960,26.94
-103.64890,31.39960,29.26
-103.64890,31.40960,31.53
-103.64890,31.41960,33.14
-103.64890,31.42960,34.47
-103.64890,31.43960,35.69
-103.64890,31.44960,36.80
-103.64890,31.45960,37.78
-103.64890,31.46960,38.64
-103.64890,31.47960,39.38
-103.64890,31.48960,38.65
-103.64890,31.49960,37.38
-103.64890,31.50960,36.10
-103.64890,31.51960,34.68
-103.64890,31.52960,32.81
-103.64890,31.53960,30.95
-103.64890,31.54960,29.08
-103.64890,31.55960,27.23
-103.64890,31.56960,25.39
-103.64890,31.57960,23.57
-103.64890,31.58960,19.36
-103.64890,31.59960,19.91
-103.64890,31.60960,17.13
-103.64890,31.61960,17.48
-103.64890,31.62960,18.23
-103.64890,31.63960,18.93
-103.64890,31.64960,19.58
-103.64890,31.65960,20.19
-103.64890,31.66960,20.75
-103.64890,31.67960,21.28
-103.64890,31.68960,20.87
-103.64890,31.69960,19.63
-103.64890,31.70960,18.46
-103.63890,30.79960,89.75
-103.63890,30.80960,89.26
-103.63890,30.81960,88.77
-103.63890,30.82960,88.27
-103.63890,30.83960,87.78
-103.63890,30.84960,87.29
-103.63890,30.85960,86.80
-103.63890,30.86960,86.30
-103.63890,30.87960,85.81
-103.63890,30.88960,85.32
-103.63890,30.89960,84.83
-103.63890,30.90960,84.34
-103.63890,30.91960,83.85
-103.63890,30.92960,83.37
-103.63890,30.93960,82.88
-103.63890,30.94960,82.40
-103.63890,30.95960,81.91
-103.63890,30.96960,78.12
-103.63890,30.97960,73.73
-103.63890,30.98960,69.52
-103.63890,30.99960,65.53
-103.63890,31.00960,61.78
-103.63890,31.01960,58.28
-103.63890,31.02960,55.02
-103.63890,31.03960,52.01
-103.63890,31.04960,49.22
-103.63890,31.05960,46.64
-103.63890,31.06960,45.93
-103.63890,31.07960,45.87
-103.63890,31.08960,45.80
-103.63890,31.09960,45.74
-103.63890,31.10960,45.67
-103.63890,31.11960,45.61
-103.63890,31.12960,45.55
-103.63890,31.13960,45.48
-103.63890,31.14960,45.42
-103.63890,31.15960,45.35
-103.63890,31.16960,45.29
-103.63890,31.17960,45.23
-103.63890,31.18960,45.13
-103.63890,31.19960,45.15
-103.63890,31.20960,45.56
-103.63890,31.21960,44.44
-103.63890,31.22960,38.76
-103.63890,31.23960,34.61
-103.63890,31.24960,29.32
-103.63890,31.25960,25.51
